,pval,variance
RBCK1,0.0,6.255361154944203
FNBP1,0.0,6.252314129256144
BID,0.0,6.251409375626497
RPS21,0.0,6.248033489293508
SOD2,0.0,6.245882004828084
CCR7,0.0,6.243892137478052
SQSTM1,0.0,6.241170720980251
ATG3,0.0,6.239363969380206
NDUFB5,0.0,6.2364252212304345
MT-ND3,0.0,6.230113524137285
CCT3,0.0,6.224455548898269
TIMM13,0.0,6.223869690323955
WIPF1,0.0,6.220219614999949
SNRPC,0.0,6.219914712606659
SEPT6,0.0,6.214805934085973
HAX1,0.0,6.213535658802785
VDAC1,0.0,6.208349370448199
HNRNPR,0.0,6.192911589557931
LY86,0.0,6.1911693699453725
RTFDC1,0.0,6.188990523231404
CTSB,0.0,6.186971859567855
LYAR,0.0,6.186492627945797
MKRN1,0.0,6.185403568451787
SPAG7,0.0,6.1843642577042175
DUSP1,0.0,6.183058030254887
RHOC,0.0,6.179981448185909
SBDS,0.0,6.172003697359622
CCT4,0.0,6.161345655735994
HADHA,0.0,6.155543916765521
GLIPR1,0.0,6.149185146912054
MRPS34,0.0,6.149040309216734
CAPZA2,0.0,6.140232535013004
ATP5G1,0.0,6.1316543536136505
POLR3GL,0.0,6.130889029317449
NR4A2,0.0,6.130834092076283
CD55,0.0,6.112211433878439
EMC4,0.0,6.105870139224539
LAMP1,0.0,6.103876289819046
MYL12A,0.0,6.097237813931394
KARS,0.0,6.0885154994892
ETFB,0.0,6.0871757357304475
SF3B2,0.0,6.086421011356603
JAK1,0.0,6.0813088621765745
HSPA5,0.0,6.079580522290719
TMEM243,0.0,6.079505296520949
LSM2,0.0,6.073816057208798
TXN,0.0,6.072904272516458
RSL24D1,0.0,6.0693213392797976
MS4A1,0.0,6.0638656061616265
SHFM1,0.0,6.054378252699821
ILF2,0.0,6.0526816014391915
TGFB1,0.0,6.050253516214749
SRRM2,0.0,6.048345667145704
MRPL51,0.0,6.044899536412799
MRP63,0.0,6.036664616618818
CMTM7,0.0,6.0349583572568966
APH1A,0.0,6.033801275361156
RPL22L1,0.0,6.026244141554989
SF3B14,0.0,6.020449862950896
TRAPPC6A,0.0,6.0082773025577145
UBXN4,0.0,6.008112732423644
BTG1,0.0,6.0030258555415665
CFLAR,0.0,5.997371000219714
EFHD2,0.0,5.986519747908491
JUNB,0.0,5.984706036972575
OAS1,0.0,5.980028899828897
PHB2,0.0,5.9711883070754554
NDUFAB1,0.0,5.970885741846355
TRIM22,0.0,5.969429694797717
EZR,0.0,5.967394831400517
ARL5A,0.0,5.965251846579203
CCNDBP1,0.0,5.964781421487921
OXA1L,0.0,5.961176761665565
GZMB,0.0,5.9597399486714915
MYADM,0.0,5.956571164791777
ANP32A,0.0,5.950299732601459
CRBN,0.0,5.94600099898171
PSMD7,0.0,5.941238387595
YWHAH,0.0,5.938658770653857
COX14,0.0,5.934308490237449
PIN1,0.0,5.93166390145226
HLA-DMB,0.0,5.929752373278031
IDH3G,0.0,5.925479156153043
DSTN,0.0,5.924364921500813
GIMAP2,0.0,5.924012698947198
RAD23A,0.0,5.911799088535226
CBX3,0.0,5.910925931034356
GBP2,0.0,5.909756331886089
EWSR1,0.0,5.908816087948619
DDT,0.0,5.902096409037777
TRAM1,0.0,5.894714735643681
DYNLT1,0.0,5.88939992160995
VPS29,0.0,5.886530924822975
ENY2,0.0,5.886070647446382
HSD17B10,0.0,5.885978617200411
STK17B,0.0,5.885532593111558
MOB1A,0.0,5.884745001520363
OCIAD1,0.0,5.870055257780046
PRRC2C,0.0,5.869594096729547
PIM1,0.0,5.864485656174299
RPL34,0.0,5.858066569829217
ADD3,0.0,5.854922040340391
COX17,0.0,5.847224392143536
EIF1B,0.0,5.844848930912831
PDCD2,0.0,5.84142541623429
CCT7,0.0,5.838547245617139
MED4,0.0,5.838049497768303
CACYBP,0.0,5.8380273818250705
TMEM147,0.0,5.83763146143483
ARPC5L,0.0,5.835737191310037
WASF2,0.0,5.829537332418488
CHURC1,0.0,5.828509708385228
ATP1A1,0.0,5.828216145408808
POLE4,0.0,5.827244977630151
PFDN2,0.0,5.82240352423129
CYC1,0.0,5.821175159323045
MRPL18,0.0,5.820208773369241
MRPL34,0.0,5.813156149402302
RP11-1143G9.4,0.0,5.808428118151197
PPT1,0.0,5.805963620822352
SNF8,0.0,5.798561710720916
MARCKSL1,0.0,5.797116401403711
TMED10,0.0,5.797064524151457
MS4A6A,0.0,5.794920837274456
ARL6IP1,0.0,5.790574158077357
MATR3,0.0,5.788270821217781
TMEM9B,0.0,5.785775796529277
SERPINB6,0.0,5.781810144431307
COPZ1,0.0,5.779984362217741
LYSMD2,0.0,5.7723522402055885
PSIP1,0.0,5.770529022937592
DCK,0.0,5.765434473129666
RILPL2,0.0,5.763859513650421
ACTR2,0.0,5.76325051652686
TMEM160,0.0,5.7607449053555815
NSMCE1,0.0,5.758851196575563
TAGAP,0.0,5.754305758555624
SDHD,0.0,5.748590767983822
PPCS,0.0,5.743882839206541
ORMDL1,0.0,5.743548604812637
CLTB,0.0,5.738434843632383
BLVRA,0.0,5.727819228725746
PRMT1,0.0,5.727041230447568
USMG5,0.0,5.7258615763580964
DDOST,0.0,5.719048301918465
LINC00493,0.0,5.718547837559546
GRK6,0.0,5.707366222895599
NUTF2,0.0,5.705013759771472
COPS6,0.0,5.703512784370813
COX6A1P2,0.0,5.686654228424628
EEF1B2,0.0,5.685814734728831
UGP2,0.0,5.6790968182773085
EIF5A,0.0,5.677545339430537
OSTC,0.0,5.673884641365611
MYH9,0.0,5.67129545329022
C1orf86,0.0,5.664011174701328
MYLIP,0.0,5.660393537548732
C19orf24,0.0,5.659651168029286
NCF2,0.0,5.65567082559232
ZC3H15,0.0,5.651522396150944
RNF130,0.0,5.641364421246237
PDCD4,0.0,5.634004874573735
PDCD5,0.0,5.631654230692771
HLA-E,0.0,5.6312828245437725
DECR1,0.0,5.628442366499097
ABI3,0.0,5.626437640308936
GRB2,0.0,5.623533035682263
CCL3,0.0,5.6188539328583476
FERMT3,0.0,5.618619971466596
ANXA2R,0.0,5.6152206856348785
IFI35,0.0,5.611616493946204
DNAJB6,0.0,5.611196554466592
CTSH,0.0,5.610972155852585
MT-CO2,0.0,5.610632211746011
IDH2,0.0,5.610174878220798
PPHLN1,0.0,5.606775307903779
RPA2,0.0,5.603354393307756
SOCS3,0.0,5.602488049283988
ZNF207,0.0,5.597768860869111
C1orf63,0.0,5.595435318501803
HMOX2,0.0,5.589247960393573
PPP1R7,0.0,5.588258159199382
NECAP2,0.0,5.58475627767292
UBE2N,0.0,5.584737373713585
RASSF5,0.0,5.582866050286865
CCT5,0.0,5.576529735092447
WTAP,0.0,5.5757943382339095
NCF1,0.0,5.573007767567553
MRPS18B,0.0,5.56853067277745
PSMG2,0.0,5.5502236816626995
IFI30,0.0,5.545909077360481
PDAP1,0.0,5.54415122679717
ADAR,0.0,5.53838921546577
C7orf73,0.0,5.538012111835581
MT-ND2,0.0,5.536773482903397
EPSTI1,0.0,5.53677043898095
PSMD9,0.0,5.535685085935998
CD52,0.0,5.534653276299816
HNRNPH3,0.0,5.5336889569885725
ARGLU1,0.0,5.530830642602729
C16orf13,0.0,5.52642102736082
UQCRC1,0.0,5.525380922743146
TWF2,0.0,5.52295730791663
LUC7L3,0.0,5.512162853947647
WSB1,0.0,5.50525532871872
AQP3,0.0,5.5033587774363095
SSR3,0.0,5.499441905993753
IFI16,0.0,5.494816536947306
HOPX,0.0,5.490169338201755
TRADD,0.0,5.488331739697707
EPB41L4A-AS1,0.0,5.486463823480792
CNPY2,0.0,5.485202199912252
NDUFB1,0.0,5.484366299466647
KIF5B,0.0,5.479624300212769
FLT3LG,0.0,5.478737840715793
ZMAT2,0.0,5.471406926548392
RPS4Y1,0.0,5.471002508125483
LRPAP1,0.0,5.468512843309156
NUCKS1,0.0,5.466305658324751
MIEN1,0.0,5.465992552003137
NAAA,0.0,5.4653222743760805
TXNDC12,0.0,5.457089692525878
SELPLG,0.0,5.454623729318105
PLEK,0.0,5.4539279116047625
CD14,0.0,5.447762023484696
DDX18,0.0,5.44601770244945
STAT3,0.0,5.4385309584865285
TXNL1,0.0,5.43726219879839
GGNBP2,0.0,5.434164359644817
TRAT1,0.0,5.430373850523591
MAGOH,0.0,5.429425329504843
KDELR2,0.0,5.429384718234322
PPP1R11,0.0,5.419221433664217
SNRPD3,0.0,5.418415941665798
ERP44,0.0,5.416170033466737
DCXR,0.0,5.411432046573742
PRKCQ-AS1,0.0,5.410109001907217
HSPD1,0.0,5.3967214329413
PSMB4,0.0,5.39445249025105
TSC22D4,0.0,5.390620573424807
MIR142,0.0,5.386932600102172
LGALS9,0.0,5.383756951271245
BAG1,0.0,5.380716844425016
LSMD1,0.0,5.3797903308890715
NUCB1,0.0,5.376588373417236
LBH,0.0,5.372194799007051
SFPQ,0.0,5.369569358570945
MRPL43,0.0,5.3691744488915605
POLR2F,0.0,5.368384800157021
CCDC107,0.0,5.36830830190738
SRRM1,0.0,5.36705639351683
AIP,0.0,5.366768477044886
ATP6V0D1,0.0,5.364249806543761
N4BP2L2,0.0,5.3590999565769755
C19orf66,0.0,5.358033223235312
PSMD13,0.0,5.356998810865966
PPIG,0.0,5.353559403925295
DDX17,0.0,5.351244374632687
SPG21,0.0,5.350282616665728
RNF167,0.0,5.3489802141184
MRPL55,0.0,5.348477755752828
TNFSF13B,0.0,5.344977815905142
ADRM1,0.0,5.342427552121238
IDH3B,0.0,5.340670181260698
TMCO1,0.0,5.340286061212845
RHOF,0.0,5.331594446626654
SURF1,0.0,5.328384841281665
EMC7,0.0,5.326261948479895
YME1L1,0.0,5.3245033376518505
H1FX,0.0,5.32190958498981
RNASEH2C,0.0,5.320129161170075
APLP2,0.0,5.31922149615374
PRKAR1A,0.0,5.319128980506073
AUP1,0.0,5.318037248337146
VDAC3,0.0,5.317028805056328
ZFAND5,0.0,5.313671815399524
CHMP4B,0.0,5.307495833258684
IL16,0.0,5.306948377295994
ZNHIT3,0.0,5.297401032725875
BLVRB,0.0,5.295534757328305
NAA10,0.0,5.293119337992147
SAT2,0.0,5.291238547072997
PET100,0.0,5.286617136903979
BLOC1S4,0.0,5.2846795504071435
C14orf2,0.0,5.28426040980229
STRAP,0.0,5.2794800060476135
SYTL1,0.0,5.278369454769445
FOXP1,0.0,5.276833963976443
LEF1,0.0,5.276215507307653
DAP3,0.0,5.276141360921367
PSMC3,0.0,5.275252284584128
ATP6V1E1,0.0,5.268428958189165
RBM25,0.0,5.265705075627619
CMTM6,0.0,5.249957694071671
RPL38,0.0,5.247400896345234
NDUFA5,0.0,5.245986821432988
IFI27L2,0.0,5.245038778947303
GTF2A2,0.0,5.243318298948897
DGCR6L,0.0,5.2421370257232995
PPP2R1A,0.0,5.242011837357698
SUCLG1,0.0,5.241721768943373
FIBP,0.0,5.241036814208637
MED28,0.0,5.239722294645447
TCP1,0.0,5.236987791097353
NDUFS2,0.0,5.230167729341443
FYN,0.0,5.2236736303291975
CHMP3,0.0,5.218962910397398
NDNL2,0.0,5.216484271151477
EPC1,0.0,5.215178316419552
YPEL3,0.0,5.2117723844205175
COMMD7,0.0,5.209737240092504
MRPS6,0.0,5.2089271528886485
NMI,0.0,5.20425728087429
RAB2A,0.0,5.193543537330076
RNF166,0.0,5.192620694956227
EAPP,0.0,5.190758222311089
GZMK,0.0,5.188301941406053
MFNG,0.0,5.186467621660241
BNIP3L,0.0,5.186453496854235
DENND2D,0.0,5.1817760928821945
SLC9A3R1,0.0,5.181459890709958
BZW1,0.0,5.177764171034793
NONO,0.0,5.176740661186904
CWC15,0.0,5.175790360172669
CORO1B,0.0,5.173313180260731
AKAP13,0.0,5.172742355538978
ABHD14B,0.0,5.164229663137143
CAPZA1,0.0,5.1642138352448175
SHKBP1,0.0,5.163475680791015
LTA4H,0.0,5.155366141692945
OAZ1,0.0,5.154071126959839
CCNG1,0.0,5.152888043016849
RNASEH2B,0.0,5.144839125594189
ATP1B3,0.0,5.143343790593798
IRF7,0.0,5.142981152175116
NDUFS3,0.0,5.141093334787964
GSDMD,0.0,5.136803718118722
TNFAIP3,0.0,5.129695998929224
PLEKHJ1,0.0,5.126862921256822
RNF126,0.0,5.126770466428093
ILF3-AS1,0.0,5.125274061503412
LSM14A,0.0,5.124769179273748
TMED4,0.0,5.121621502743158
SEC11C,0.0,5.120539112460827
PRPF38B,0.0,5.119178853688298
SH3KBP1,0.0,5.115546673627716
TRAPPC2L,0.0,5.114997751137419
ELOVL5,0.0,5.114835270393019
NDUFA6,0.0,5.114598694266925
WBSCR22,0.0,5.11439988725181
PHPT1,0.0,5.113207066470185
LSM6,0.0,5.112704035742622
OAZ2,0.0,5.111539411238546
PSMC4,0.0,5.109719749241368
SMIM7,0.0,5.103025888842769
FGFR1OP2,0.0,5.102206430651853
HSBP1,0.0,5.101403409543949
PBXIP1,0.0,5.0956499965554345
PUF60,0.0,5.0944507582463405
APBB1IP,0.0,5.092336630569837
CCDC115,0.0,5.087404548895918
EIF2A,0.0,5.085262710255081
ZFAND6,0.0,5.0851546379387855
TEX264,0.0,5.084536501583172
MRPS15,0.0,5.081897640581927
JUND,0.0,5.081820191934192
SNRPF,0.0,5.078707706530706
TRAPPC3,0.0,5.075319122877452
COPS5,0.0,5.074633858141798
POLR2E,0.0,5.074570470114449
SMS,0.0,5.0707994662361555
CAST,0.0,5.066571652569612
TPR,0.0,5.061887689669716
DRAM2,0.0,5.053950355266732
BLOC1S2,0.0,5.052573547467778
BTF3,0.0,5.051861371818184
TMEM256,0.0,5.0516624823344936
CYTH1,0.0,5.050144435000508
ITGB1BP1,0.0,5.046249366271241
TAF9,0.0,5.0452876656104815
SRP72,0.0,5.045036624630922
ARHGAP30,0.0,5.042084385249992
TBCC,0.0,5.0416805082287
CCT6A,0.0,5.04091760983724
C4orf48,0.0,5.038800611629825
THOC7,0.0,5.0367985775859925
DDX46,0.0,5.035286358388514
SLC3A2,0.0,5.035136866865792
OTUB1,0.0,5.031258159194184
POU2F2,0.0,5.027991044069504
IMPDH2,0.0,5.0246287874364945
SMAP2,0.0,5.022339885764201
IAH1,0.0,5.019127712384189
TGOLN2,0.0,5.013671719571864
SNRPA1,0.0,5.008082790241364
BCAS2,0.0,5.005799835016064
CDK2AP2,0.0,5.004459540404984
TXN2,0.0,5.003102189752881
FNTA,0.0,5.000174884872263
LYN,0.0,4.9981006626549105
G3BP2,0.0,4.997676625837395
PQBP1,0.0,4.992794538508042
MRPL21,0.0,4.985793511372586
SNRPE,0.0,4.982026779714585
PPM1G,0.0,4.9810831997538
FGFBP2,0.0,4.97783148941804
TMEM179B,0.0,4.977556102944986
HDAC1,0.0,4.97442625875141
FOS,0.0,4.974037718469157
C7orf50,0.0,4.973347411229358
MRPS7,0.0,4.9716986293637975
ADI1,0.0,4.971384173865335
LIMS1,0.0,4.9690727472936524
CDA,0.0,4.966410541958719
SCAF11,0.0,4.958243813816705
RBM17,0.0,4.952694065426231
MRPL11,0.0,4.9504977694221335
COX4I1,0.0,4.949429179628852
ADH5,0.0,4.949128665154097
NDUFA7-1,0.0,4.947899843457318
IFNGR2,0.0,4.946299695615884
RTF1,0.0,4.942423401080326
DNAJC7,0.0,4.939746433463695
PTPN2,0.0,4.938705369364775
MAPRE1,0.0,4.9372564348246195
BRD2,0.0,4.935913526149599
LSM1,0.0,4.922687101916485
PDLIM2,0.0,4.920191873165867
CD8B,0.0,4.917878890788392
SPINT2,0.0,4.908451186968913
ARL4A,0.0,4.908419707952446
ARID4B,0.0,4.907543727472959
HCK,0.0,4.905719858224977
PMPCB,0.0,4.9020316398124955
AP3S1,0.0,4.901064133646005
MPC2,0.0,4.898417315923854
CMTM3,0.0,4.893114877108944
PIM2,0.0,4.881054457089786
DEF6,0.0,4.875929732554244
CSNK1A1,0.0,4.870011901227444
MAX,0.0,4.869673388143691
MYC,0.0,4.866774965642952
NINJ1,0.0,4.862073897846453
PPP1R12A,0.0,4.8602871391304285
GOLGA7,0.0,4.854956394586247
RBM23,0.0,4.8518049213124845
ZNF428,0.0,4.851378139296643
PSMF1,0.0,4.845430613853169
VIMP,0.0,4.8421871442551785
AKR1B1,0.0,4.8409358131167926
IKZF1,0.0,4.839615678253428
MRPL14,0.0,4.837319306042421
EIF4E2,0.0,4.8372817465402385
RPL36A,0.0,4.837002475725057
FDX1,0.0,4.833796577535742
WHSC1L1,0.0,4.833394562253911
C17orf62,0.0,4.831269734082933
POMP,0.0,4.827061658845312
LYPLA1,0.0,4.821082469975826
CCDC59,0.0,4.8190799423236985
NUP214,0.0,4.815516304714466
AGTRAP,0.0,4.8134656230720045
WBP2,0.0,4.809449236629059
MRPL41,0.0,4.806422564174511
LAP3,0.0,4.806269046025808
H2AFJ,0.0,4.8023748370459245
PARVG,0.0,4.801400413200038
MPC1,0.0,4.792789227000141
CTSA,0.0,4.791589215625353
TAF1D,0.0,4.790560260378885
COMT,0.0,4.790489569906798
C12orf75,0.0,4.788898560763387
CCT2,0.0,4.78279598009179
PSMA3,0.0,4.778733755834861
MAT2B,0.0,4.777781511857962
SNX6,0.0,4.771792951072674
TPST2,0.0,4.762674670943091
NME3,0.0,4.762208214366866
PHF5A,0.0,4.756644980164835
NAA38,0.0,4.755394876160223
MGMT,0.0,4.75522596590212
TMEM165,0.0,4.751375986556889
CCL4,0.0,4.749885479019085
DNAJC19,0.0,4.74798829442519
FAM107B,0.0,4.7407648564603795
UBE2B,0.0,4.740218984377037
TMEM14C,0.0,4.739769506263317
SIT1,0.0,4.7382188024826615
DPY30,0.0,4.732797135399761
ATF6B,0.0,4.731466801964487
CANX,0.0,4.731149592007446
NENF,0.0,4.714873371468173
FUNDC2,0.0,4.712827773798816
IFRD1,0.0,4.702443427648833
PCSK7,0.0,4.699490710038982
UFD1L,0.0,4.695386863176949
TAX1BP1,0.0,4.6931759351698465
PPP2CA,0.0,4.691757344295908
MT-ND4L,0.0,4.682821067334435
ATM,0.0,4.677750667007596
RAB10,0.0,4.677705315457176
UPP1,0.0,4.671256819116673
GTF3C6,0.0,4.668722879886525
ZAP70,0.0,4.667679085119169
GZMH,0.0,4.662353643798244
AAK1,0.0,4.660530498631645
SLTM,0.0,4.656331116231986
SYPL1,0.0,4.65619764357134
ZYX,0.0,4.6529584759380604
OPTN,0.0,4.643359140079122
TXNL4A,0.0,4.6414303750706285
SKAP1,0.0,4.639080089668625
NDUFA10,0.0,4.637919645379012
SNHG15,0.0,4.6366409652440215
PDHB,0.0,4.635335301157099
DDX21,0.0,4.62916383981503
SFT2D1,0.0,4.623559827766852
ARHGDIB,0.0,4.62353432145537
SF3B1,0.0,4.619876244618627
CHCHD5,0.0,4.617293462921824
DNAJB9,0.0,4.617190037264942
CFL1,0.0,4.613631634565838
TCL1A,0.0,4.610330334049826
NOP56,0.0,4.608146547971252
METTL23,0.0,4.606911020083229
EIF5B,0.0,4.59853463763907
GPBP1,0.0,4.597030166230019
AKR1A1,0.0,4.593891853485017
NCOA4,0.0,4.589370726938977
POLR2I,0.0,4.5882059091758665
PRKCB,0.0,4.587295969291965
SRP19,0.0,4.587190622986927
DNAJC15,0.0,4.5859088805080885
STX10,0.0,4.5857663871672925
NDUFA8,0.0,4.585325410911709
APOBEC3A,0.0,4.583721187107656
RNF5,0.0,4.580938038381653
SPN,0.0,4.578291511710365
C17orf89,0.0,4.5779950298705305
SDF2L1,0.0,4.574130539059936
SLC7A7,0.0,4.5687773999156
RPS26,0.0,4.567015811747454
EIF1AY,0.0,4.5662112733794995
AKNA,0.0,4.56512150194169
ROCK1,0.0,4.564200839214366
PMVK,0.0,4.563387219389204
BBX,0.0,4.559306782246082
PTGER2,0.0,4.555332163086561
RPAIN,0.0,4.55358360384752
TNIP1,0.0,4.552479311795215
DHPS,0.0,4.551277575765668
ITGB7,0.0,4.545600493064178
RNF149,0.0,4.540269601578428
FBXO7,0.0,4.538978950193006
RAB11B,0.0,4.534409258293658
TAF12,0.0,4.532485935103717
SH3GLB1,0.0,4.531627004490915
HDDC2,0.0,4.52908883358845
MPG,0.0,4.528164791287598
RNF187,0.0,4.5278426228825435
SUSD3,0.0,4.516605948561061
MTCH1,0.0,4.5147468682722005
ANAPC5,0.0,4.514065870574249
SNRPG,0.0,4.50775700040783
PLSCR1,0.0,4.497454829199727
CAT,0.0,4.495644764372725
SQRDL,0.0,4.4903287111324435
SNAP23,0.0,4.490233122092768
PTPN18,0.0,4.483921816379032
EVI2A,0.0,4.48201082228618
GNAI3,0.0,4.480488553860293
SCPEP1,0.0,4.4791438755475355
SARS,0.0,4.4791357937449625
ARHGAP9,0.0,4.477894404393965
HLA-DQA2,0.0,4.476940343707064
FAM32A,0.0,4.475967946310366
HADHB,0.0,4.47593086193039
RBBP7,0.0,4.472631908559979
NDUFB3,0.0,4.472591621643788
MRPL52,0.0,4.471199335466311
MRPL9,0.0,4.470982849797355
PNKD,0.0,4.470956141558475
PSMC2,0.0,4.469603208792765
ELOF1,0.0,4.469471288391282
TNFRSF1B,0.0,4.466892123976769
ARF4,0.0,4.466705515565292
SNRNP70,0.0,4.465768046528072
MAP2K3,0.0,4.465297878472991
PNN,0.0,4.465230637048548
SNW1,0.0,4.464157091156956
EGLN2,0.0,4.462432060550304
MAL,0.0,4.456936634994841
PRKCSH,0.0,4.4543012910785125
MRPS12,0.0,4.4535569722244475
PSENEN,0.0,4.4531608965587335
HM13,0.0,4.453104332054834
YWHAE,0.0,4.444063614090261
PSMD6,0.0,4.442336039099981
RHEB,0.0,4.439896977193362
RSRC2,0.0,4.432676354721953
C11orf48,0.0,4.430655791883388
COX16,0.0,4.429795737202506
PMAIP1,0.0,4.428634654137521
PSMA4,0.0,4.428327501733619
CCM2,0.0,4.427464889672143
FDPS,0.0,4.4238520155348295
BEST1,0.0,4.422841960524227
BIRC3,0.0,4.422287961023927
LSM3,0.0,4.421138371660582
ETHE1,0.0,4.418941891305484
ZNF331,0.0,4.417823029784028
SVIP,0.0,4.416842126519299
FKBP11,0.0,4.412886735291019
STAT1,0.0,4.41051997908149
ECHS1,0.0,4.410397405867313
HPCAL1,0.0,4.409944598313157
MLF2,0.0,4.409068221272483
SET,0.0,4.408850449846928
EMC6,0.0,4.401478910953
ARL2BP,0.0,4.40070897052183
NFKBIZ,0.0,4.393590685397778
XRN2,0.0,4.391673362863751
FKBP2,0.0,4.390588887700156
GLO1,0.0,4.3878898896827
CHD2,0.0,4.384766125175107
IER3IP1-1,0.0,4.380692079107719
TMC8,0.0,4.379150915732722
CD8A,0.0,4.37896788675627
NAA20,0.0,4.378349817162656
TCEB1,0.0,4.376688405832482
TMC6,0.0,4.375554155809828
WARS,0.0,4.3748590318881195
PITHD1,0.0,4.353346397239989
ACAA1,0.0,4.3465305947418855
TINF2,0.0,4.3425290120162074
STX11,0.0,4.3303232718849785
NAP1L4,0.0,4.32805511751804
FBXW5,0.0,4.3251497600114615
THYN1,0.0,4.3226004764257
NXT1,0.0,4.32220632098518
TTC39C,0.0,4.320619912554099
SCAMP2,0.0,4.320371300937019
PMF1,0.0,4.318788208605635
SCO2,0.0,4.313223285533088
SYNGR2,0.0,4.311602874579335
GCA,0.0,4.311379244445642
OLA1,0.0,4.310454732276974
STT3B,0.0,4.31043306254482
FAM162A,0.0,4.309644070046281
TUBB4B,0.0,4.308707720640643
SRSF4,0.0,4.304928059795073
MRPS26,0.0,4.303292248938576
BCL7B,0.0,4.3028103048938675
RNF114,0.0,4.30275574277831
APMAP,0.0,4.301173685059786
HVCN1,0.0,4.301078975470698
NDUFV1,0.0,4.300328067867834
KTN1,0.0,4.2966073101993585
NDUFA9,0.0,4.296531493012701
GLOD4,0.0,4.295961836184087
NKTR,0.0,4.2943224966825415
SRSF1,0.0,4.293517988429844
UBAC2,0.0,4.293066256684399
UBE2F,0.0,4.288018843876744
NDUFS4,0.0,4.287266061576443
CDC123,0.0,4.2807724807104295
MMADHC,0.0,4.278710646776967
SSR1,0.0,4.278314695621976
RCN2,0.0,4.277938479342553
VCP,0.0,4.2773277172284025
OS9,0.0,4.276431009438373
PRDX3,0.0,4.275024367376016
CGGBP1,0.0,4.274615093323579
HNRNPUL1,0.0,4.271435777400859
VMP1,0.0,4.271095004634371
ELF1,0.0,4.268985664827084
PHF11,0.0,4.268740343253109
LCP2,0.0,4.264034345182908
HINT2,0.0,4.263242624319672
DEGS1,0.0,4.260631726471686
HSPA9,0.0,4.26044699128136
RP11-796E2.4,0.0,4.250300464540645
RHOB,0.0,4.2498227493263245
PTRHD1,0.0,4.249076843402109
XXbac-BPG299F13.17,0.0,4.246439343493187
CISD3,0.0,4.2463711187284865
RPS29,0.0,4.243650607960021
AKR7A2,0.0,4.241901285737733
SRM,0.0,4.238938485729589
NDUFB6,0.0,4.2314282065999445
TPM4,0.0,4.227584303905998
STX8,0.0,4.22595320367427
MS4A7,0.0,4.225562024182885
C5orf56,0.0,4.22525090225977
ITM2A,0.0,4.221678718731448
RNF139,0.0,4.221397139926675
TRABD,0.0,4.2209755557980895
MFF,0.0,4.218635784988969
SNRPB2,0.0,4.218362524123533
CYTH4,0.0,4.212246682160458
JAGN1,0.0,4.208894372476034
MNDA,0.0,4.2088602674871565
PABPC4,0.0,4.203708064334187
RP11-347P5.1,0.0,4.203114705997749
CCNH,0.0,4.202104016180459
LYRM4,0.0,4.200538208626431
VPS51,0.0,4.193726313186994
SDF2,0.0,4.193254519590847
MANF,0.0,4.1919253694355545
ABI1,0.0,4.186337085593274
ETFA,0.0,4.183059709148038
DDX39A,0.0,4.1806026797224245
LRCH4,0.0,4.17865853269467
KLRG1,0.0,4.177743689993169
LDLRAP1,0.0,4.17748126198253
NDUFC1,0.0,4.177143058715236
FAM204A,0.0,4.175082032870255
ROMO1,0.0,4.174987605589389
MTPN,0.0,4.174109704330976
F8A1,0.0,4.1722321919340155
RBMS1,0.0,4.170535108678695
DDX6,0.0,4.16858823538362
SMARCE1,0.0,4.168573131359937
RBL2,0.0,4.166390887637339
ATG12,0.0,4.165934791892762
PIH1D1,0.0,4.157852510459144
MED30,0.0,4.157256720052791
PARL,0.0,4.156842609975101
SUCLG2,0.0,4.155467636799881
NT5C,0.0,4.154795070512333
NAPA,0.0,4.150279529369587
TMEM173,0.0,4.14856111257542
PRPF40A,0.0,4.146490113416655
PRKCH,0.0,4.143723209374347
GLUD1,0.0,4.143054251603775
ADIPOR1,0.0,4.1420369346997825
CHCHD7,0.0,4.140244869882422
GRHPR,0.0,4.137315403086518
STOML2,0.0,4.1372797080362025
PFDN1,0.0,4.136277755680957
CNIH1,0.0,4.134071543241339
AKIRIN2,0.0,4.130530944077291
MEA1,0.0,4.129967582078209
C11orf73,0.0,4.128172264791102
DOCK8,0.0,4.126151037557442
RNPEPL1,0.0,4.125636690696104
FGL2,0.0,4.124722081687042
PFDN5,0.0,4.123438381975018
VKORC1,0.0,4.120700765561228
MGAT4A,0.0,4.119240892207417
IRF9,0.0,4.11840721294548
SDHAF2,0.0,4.117197545645394
SLC25A11,0.0,4.115414823346517
ANKRD44,0.0,4.11218738696399
C20orf27,0.0,4.111028244021276
TMEM261,0.0,4.110301722623145
DARS,0.0,4.108158454420573
RSF1,0.0,4.105006115373093
STK10,0.0,4.104512492004113
MID1IP1,0.0,4.10408267949733
ZNRD1,0.0,4.100725025941191
NR1H2,0.0,4.100141268177039
SMARCB1,0.0,4.100031023195385
N4BP2L1,0.0,4.095800940827565
CD300A,0.0,4.095387169759152
PPM1K,0.0,4.094816455772344
HNRNPA1,0.0,4.094302348480102
ASNA1,0.0,4.093853520911937
MYD88,0.0,4.09374950511759
MVP,0.0,4.0935372254126525
SDF4,0.0,4.09041881103466
TCEAL8,0.0,4.089889655749549
EXOSC1,0.0,4.089203166055616
GNG2,0.0,4.085237584907132
SLU7,0.0,4.080432532273
CALCOCO2,0.0,4.0798770884751185
