Gene1,Gene2
Ctcf,Car2
Ctcf,Tyro3
Ctcf,Nup210
Ctcf,Gzf1
Ctcf,Flrt3
Ctcf,Mapk3
Ctcf,Gata3
Ctcf,Sgk1
Ctcf,Dab2
Ctcf,Ctsa
Ctcf,Sox15
Ctcf,Xrcc5
Ctcf,Sfi1
Ctcf,Nrg1
Ctcf,Phldb2
Ctcf,Timp2
Ctcf,Hdlbp
Ctcf,Maz
Ctcf,Meis3
Ctcf,Lama1
Ctcf,Pknox2
Ctcf,Basp1
Ctcf,Tgif1
Ctcf,Mylpf
Ctcf,Rfx2
Ctcf,Dek
Ctcf,Zmym2
Ctcf,Anxa5
Ctcf,Lamc1
Ctcf,Cux1
Ctcf,Tbx3
Ctcf,Sfpq
Ctcf,Atf3
Ctcf,Ldb1
Ctcf,Taf10
Ctcf,Dcxr
Ctcf,Patj
Ctcf,Nrip1
Ctcf,Jun
Ctcf,Smarca2
Ctcf,Hip1
Ctcf,Pdcd4
Ctcf,Ddb2
Ctcf,Matr3
Ctcf,Gnas
Ctcf,Satb1
Ctcf,Plagl2
Ctcf,Ctbp2
Ctcf,Calr
Ctcf,Cry1
Ctcf,Calcoco2
Ctcf,Ell2
Ctcf,Thbd
Ctcf,Zeb2
Ctcf,Zfp592
Ctcf,Mlxipl
Ctcf,Ddb1
Ctcf,Eomes
Ctcf,Sp1
Ctcf,Eps8
Ctcf,Cited2
Ctcf,Ilf2
Ctcf,Prdm1
Ctcf,Tagln2
Ctcf,Ctbp1
Ctcf,Med15
Ctcf,Scmh1
Ctcf,Anks1
Ctcf,Chst15
Ctcf,Nfkbia
Ctcf,Ccnb1
Ctcf,Gata6
Ctcf,Tpm4
Ctcf,Ezh1
Ctcf,Trim28
Ctcf,Tbx18
Ctcf,Rbl1
Ctcf,Ubtf
Ctcf,Nfatc1
Ctcf,Hdac1
Ctcf,Grhl1
Ctcf,Dnmt1
Ctcf,Creb3
Ctcf,Phf1
Ctcf,Yeats4
Ctcf,Txnip
Ctcf,Rbm14
Ctcf,Btf3
Ctcf,Kit
Ctcf,Atf1
Ctcf,Gdpd5
Ctcf,Men1
Ctcf,Srebf1
Ctcf,Hmgxb4
Ctcf,Zmynd11
Ctcf,Krt8
Ctcf,Tmed2
Ctcf,Zfp423
Ctcf,Ass1
Ctcf,Klf4
Ctcf,Wwtr1
Ctcf,Zfp335
Ctcf,Tead3
Ctcf,Myc
Ctcf,Emp2
Ctcf,Mapk8
Ctcf,Thrap3
Ctcf,Kntc1
Ctcf,Amotl2
Ctcf,Tnk2
Ctcf,Marc2
Ctcf,Ep300
Ctcf,Rbmxl2
Ctcf,Tenm4
Ctcf,Soat1
Ctcf,Etv5
Ctcf,Socs2
Ctcf,Hnrnpk
Ctcf,Cbx4
Ctcf,Sdc4
Ctcf,Irf1
Ctcf,Bmi1
Ctcf,Chd7
Ctcf,Srrt
Ctcf,Myd88
Ctcf,Taf9
Ctcf,Brca1
Ctcf,Hes6
Ctcf,Zfp462
Ctcf,Jdp2
Ctcf,Smad7
Ctcf,Klf8
Ctcf,Odc1
Ctcf,Etv1
Ctcf,Itga6
Ctcf,Dido1
Ctcf,Zfhx3
Ctcf,Ddx5
Ctcf,Rnf6
Ctcf,Crip2
Ctcf,Xrcc6
Ctcf,Med21
Ctcf,Csf1
Ctcf,Nme2
Ctcf,Trim25
Ctcf,Impdh1
Ctcf,Btg1
Ctcf,Pms1
Ctcf,Mcm7
Ctcf,Cops2
Ctcf,Trim24
Ctcf,Notum
Ctcf,Rai14
Ctcf,Pawr
Ctcf,Mitf
Ctcf,Gabbr1
Ctcf,Sirt1
Ctcf,Hmga2
Ctcf,Zfp281
Ctcf,Cnot2
Ctcf,Tsg101
Ctcf,Cnot7
Ctcf,Morc4
Ctcf,Ranbp17
Ctcf,Nacc1
Ctcf,Htt
Ctcf,Zfp148
Ctcf,Six1
Ctcf,Zfp277
Ctcf,Pias1
Ctcf,Phc1
Ctcf,Pbx4
Ctcf,Sos2
Ctcf,Smarca5
Ctcf,Ssr3
Ctcf,Elf1
Ctcf,Apoe
Ctcf,Frrs1
Ctcf,Ercc8
Ctcf,Phf14
Ctcf,Smurf2
Ctcf,Yeats2
Ctcf,Atm
Ctcf,Zfp236
Ctcf,Foxo1
Ctcf,Cst3
Ctcf,Ebf4
Ctcf,Mlxip
Ctcf,Klf3
Ctcf,Zfp276
Ctcf,Tubb6
Ctcf,Elf2
Ctcf,Nfatc3
Ctcf,Mtf2
Ctcf,Hdac5
Ctcf,Usf1
Ctcf,Erp29
Ctcf,Skil
Ctcf,Esrra
Ctcf,Igf2
Ctcf,Mme
Ctcf,Sertad2
Ctcf,Mkx
Ctcf,Prrx2
Ctcf,Lrp2
Ctcf,Pura
Ctcf,Aatf
Ctcf,Atf7
Ctcf,Per1
Ctcf,Snd1
Ctcf,Mcm6
Ctcf,Fxr1
Ctcf,Epas1
Ctcf,Plod1
Ctcf,Peg3
Ctcf,Btbd11
Ctcf,Notch2
Ctcf,Kdelr2
Ctcf,Ezh2
Ctcf,Tfrc
Ctcf,Phlda3
Ctcf,Smad2
Ctcf,Pml
Ctcf,Srm
Ctcf,Foxj3
Ctcf,Smarcad1
Ctcf,Orc2
Ctcf,Nsd1
Ctcf,Zbtb38
Ctcf,Eed
Ctcf,Maml1
Ctcf,Rbfox2
Ctcf,Edem1
Ctcf,Cnot6
Ctcf,Elp2
Ctcf,Dr1
Ctcf,Srsf1
Ctcf,Serpine2
Ctcf,Shkbp1
Ctcf,Hspa5
Ctcf,Sub1
Ctcf,Mbd2
Ctcf,Ifitm1
Ctcf,Zbtb43
Ctcf,Sox7
Ctcf,Utf1
Ctcf,Hnrnpd
Ctcf,Gls
Ctcf,Gabpa
Ctcf,Cebpz
Ctcf,Kank3
Ctcf,Arntl
Ctcf,Spry4
Ctcf,Ctnnbip1
Ctcf,Ankrd54
Ctcf,Mphosph8
Ctcf,Fubp3
Ctcf,Myo6
Ctcf,Amot
Ctcf,Ubp1
Ctcf,Gata4
Ctcf,Dnajc10
Ctcf,Cnot8
Ctcf,Hmgxb3
Ctcf,Plag1
Ctcf,Khdrbs1
Ctcf,Pdcd11
Ctcf,Bcat1
Ctcf,Txndc12
Ctcf,Laptm5
Ctcf,Trim13
Ctcf,Smarca4
Ctcf,Txndc5
Ctcf,Cth
Ctcf,Arnt2
Ctcf,Brwd1
Ctcf,Espl1
Ctcf,Ctnnbl1
Ctcf,Xab2
Ctcf,Tet2
Ctcf,Tox3
Ctcf,Shroom3
Ctcf,Bmper
Ctcf,Hspb1
Ctcf,Phf12
Ctcf,Bend5
Ctcf,Prss35
Ctcf,Grin1
Ctcf,Csrp2
Ctcf,Me1
Ctcf,Mras
Ctcf,Tle1
Ctcf,Gbx2
Ctcf,Elavl2
Ctcf,Prdm5
Ctcf,Dmrt1
Ctcf,Lefty1
Ctcf,Loxl2
Ctcf,Zfp979
Ctcf,Zfp42
Ctcf,Stat4
Ctcf,2410141K09Rik
Daxx,Ilf3
Daxx,Apex1
Daxx,Ctsa
Daxx,Thrap3
Daxx,Sfi1
Daxx,Ctsd
Daxx,Elf1
Daxx,Ilf2
Daxx,Smarca5
Dppa2,Sfi1
Dppa2,Patj
Dppa2,Grin1
Dppa2,Pms1
Dppa2,Marc2
Dppa2,Ranbp17
Dppa2,Adam23
Dppa2,Lama1
Dppa2,Gldc
Dppa2,Igfbp2
Dppa2,Dnajc2
Dppa2,Gbx2
Dppa2,Car2
Dppa2,Npas2
Dppa2,Elavl2
Dppa2,Smarca5
Dppa2,Shroom3
Dppa2,Txndc5
Dppa2,Nup210
Dppa2,Gsr
Dppa2,Ncoa3
Dppa2,Orc2
Dppa2,Tet2
Dppa2,Cobl
Dppa2,Rnf2
Dppa2,Prdm5
Dppa2,Gnas
Dppa2,Arhgap29
Dppa2,Lamc1
Dppa2,Satb1
Dppa2,Krt8
Dppa2,Zbtb38
Dppa2,Zfp277
Dppa2,Notch2
Dppa2,Zeb1
Dppa2,Pawr
Dppa2,Rbmxl2
Dppa2,Eomes
Dppa2,Bex1
Dppa2,Mme
Dppa2,Zfp398
Dppa2,Psip1
Dppa2,Cnot7
Dppa2,Sub1
Dppa2,Tead1
Dppa2,Khdc3
Dppa2,Tsg101
Dppa2,Xbp1
Dppa2,Ep400
Dppa2,Nrf1
Dppa2,Arnt2
Dppa2,Scmh1
Dppa2,Cenpb
Dppa2,Brd7
Dppa2,Trim24
Dppa2,Grhl1
Dppa2,Tpd52
Dppa2,Mapk13
Dppa2,Zfp592
Dppa2,Foxj3
Dppa2,Maml1
Dppa2,Edem1
Dppa2,Itga6
Dppa2,Nacc1
Dppa2,Zfp148
Dppa2,Tcea1
Dppa2,Nrg1
Dppa2,Foxp1
Dppa2,Nupr1
Dppa2,Mxd4
Dppa2,Hmgxb4
Dppa2,Pknox2
Dppa2,Tmf1
Dppa2,Cux2
Dppa2,Rfxap
Dppa2,Phf20
Dppa2,Sap30
Dppa2,Bmper
Dppa2,Zfhx3
Dppa2,Fxr2
Dppa2,Tnk2
Dppa2,Gas6
Dppa2,Chd5
Dppa2,Phf2
Dppa2,Jun
Dppa2,Ckap4
Dppa2,Tubb6
Dppa2,Btbd11
Dppa2,Btaf1
Dppa2,Stard10
Dppa2,Me1
Dppa2,Ell2
Dppa2,Rbfox2
Dppa2,Lrrk1
Dppa2,Ccn2
Dppa2,Sos2
Dppa2,Odc1
Dppa2,Notch1
Dppa2,Irf6
Dppa2,Tgfb1
Dppa2,Hdac2
Dppa2,Etv3
Dppa2,Foxq1
Dppa2,Lrp2
Dppa2,Sirt1
Dppa2,Zfp281
Dppa2,Rrbp1
Dppa2,Eya1
Dppa2,Ezh2
Dppa2,Hdac4
Dppa2,Klf13
Dppa2,Tle1
Dppa2,Elf2
Dppa2,Prrx2
Dppa2,Tox3
Dppa2,Rybp
Dppa2,Irf1
Dppa2,Impdh1
Dppa2,Ebf4
Dppa2,Myo6
Dppa2,Ctsa
Dppa2,Ep300
Dppa2,Taf10
Dppa2,Rnf157
Dppa2,Nrip1
Dppa2,Smurf2
Dppa2,Mitf
Dppa2,Pcbd1
Dppa2,Nfatc3
Dppa2,Mlxipl
Dppa2,Vim
Dppa2,Hmgxb3
Dppa2,Hmgb2
Dppa2,Snd1
Dppa2,Pbx4
Dppa2,Rnf14
Dppa2,Chst15
Dppa2,Lama5
Dppa2,Ankrd6
Dppa2,Zeb2
Dppa2,Zbtb10
Dppa2,Ssb
Dppa2,Grb10
Dppa2,Chd7
Dppa2,Brpf1
Dppa2,Ubqln2
Dppa2,Tead4
Dppa2,Ikbkb
Dppa2,Irf2
Dppa2,Id4
Dppa2,Timp2
Dppa2,Cnot2
Dppa2,Ankrd54
Dppa2,Matr3
Dppa2,Hdlbp
Dppa2,Zmynd11
Dppa2,Parvb
Dppa2,Dpp4
Dppa2,Tyro3
Dppa2,Zfp423
Dppa2,Rcor2
Dppa2,Etv4
Dppa2,Phldb2
Dppa2,App
Dppa2,Alpl
Dppa2,Tcf4
Dppa2,Sertad2
Dppa2,Fhl2
Dppa2,Elp2
Dppa2,Mov10
Dppa2,Calu
Dppa2,Plod2
Dppa2,Csf1
Dppa2,Smad2
Dppa2,Elk4
Dppa2,Spen
Dppa2,Tcf12
Dppa2,Smarcad1
Dppa2,Dr1
Dppa2,Taf5
Dppa2,Ubp1
Dppa2,D230025D16Rik
Dppa2,Pmm1
Dppa2,Ints12
Dppa2,Gabpa
Dppa2,Vezf1
Dppa2,Pura
Dppa2,Smarca2
Dppa2,Ilf2
Dppa2,Ing1
Dppa2,Rela
Dppa2,Apbb1
Dppa2,Ptpn14
Dppa2,Foxo1
Dppa2,Six1
Dppa2,Mbd2
Dppa2,Pax8
Dppa2,Ulk1
Dppa2,Foxj2
Dppa2,Ddx5
Dppa2,Tnfaip3
Dppa2,Rbbp4
Dppa2,Dtx1
Dppa2,Ctcf
Dppa2,Ctnnbip1
Dppa2,Tpm4
Dppa2,Nfyb
Dppa2,Brwd1
Dppa2,Rbpms2
Dppa2,Taf9
Dppa2,Oplah
Dppa2,Smad7
Dppa2,Glipr2
Dppa2,Suz12
Dppa2,Lmo4
Dppa2,Cux1
Dppa2,Agap3
Dppa2,Trim13
Dppa2,Papola
Dppa2,Socs2
Dppa2,Mgst3
Dppa2,Tcf7
Dppa2,Plag1
Dppa2,Gpx3
Dppa2,Xrcc6
Dppa2,Eed
Dppa2,Pfkp
Dppa2,Hmga1
Dppa2,Rb1
Dppa2,Rara
Dppa2,Pdia6
Dppa2,Itpk1
Dppa2,Hsbp1
Dppa2,Ctbp1
Dppa2,Eps8
Dppa2,Ttf2
Dppa2,Spock1
Dppa2,Pias1
Dppa2,Nfil3
Dppa2,Hdgf
Dppa2,Cnot8
Dppa2,Klf3
Dppa2,Srf
Dppa2,Zfp276
Dppa2,Ssr3
Dppa2,Ddx54
Dppa2,Cth
Dppa2,Sord
Dppa2,Yeats2
Dppa2,Hdac5
Dppa2,Ndn
Dppa2,Rif1
Dppa2,Ercc8
Dppa2,Dab2
Dppa2,Anks1
Dppa2,Elf1
Dppa2,Hspb1
Dppa2,Rbl1
Dppa2,Commd3
Dppa2,Fxr1
Dppa2,Zmym2
Dppa2,Smarca4
Dppa2,Ndrg1
Dppa2,Bend5
Dppa2,Snapc3
Dppa2,Dnmt1
Dppa2,Rnf6
Dppa2,Aip
Dppa2,Phf14
Dppa2,Btf3
Dppa2,Rfx7
Dppa2,Arntl
Dppa2,Ezh1
Dppa2,Zfpm1
Dppa2,Zfp57
Dppa2,Pias3
Dppa2,Jdp2
Dppa2,Nfkbia
Dppa2,Hdac7
Dppa2,Srebf1
Dppa2,Cemip
Dppa2,Hdac11
Dppa2,Bin1
Dppa2,Srsf1
Dppa2,Skil
Dppa2,Mras
Dppa2,Smarcd1
Dppa2,Rbpj
Dppa2,Topors
Dppa2,Atf4
Dppa2,Hnrnpd
Dppa2,Tcof1
Dppa2,Kntc1
Dppa2,Atf1
Dppa2,Ilf3
Dppa2,Zfp236
Dppa2,Patz1
Dppa2,Cnot6
Dppa2,Gls
Dppa2,Csrp2
Dppa2,Ybx1
Dppa2,Cald1
Dppa2,Ldb1
Dppa2,Apobec3
Dppa2,Tox4
Dppa2,Aatf
Dppa2,Zfp219
Dppa2,Kank2
Dppa2,Tfap4
Dppa2,Foxo3
Dppa2,Cotl1
Dppa2,Maz
Dppa2,Rfx5
Dppa2,Timeless
Dppa2,Smurf1
Dppa2,Klf4
Dppa2,Hivep2
Dppa2,Akt1
Dppa2,2410141K09Rik
Dppa2,Sfpq
Dppa2,Taf1
Dppa2,Sparc
Dppa2,Zfp979
Dppa2,Ctsd
Dppa2,Cbx4
Dppa2,Cic
Dppa2,Zbtb43
Dppa2,Foxh1
Dppa2,Calcoco2
Dppa2,Wdr45
Dppa2,Ndrg4
Dppa2,Zbtb20
Dppa2,Srgn
Dppa2,Nfib
Dppa2,Irf4
Dppa4,Sfi1
Dppa4,Pms1
Dppa4,Grin1
Dppa4,Gldc
Dppa4,Shroom3
Dppa4,Orc2
Dppa4,Marc2
Dppa4,Adam23
Dppa4,Notch2
Dppa4,Prdm5
Dppa4,Zbtb38
Dppa4,Gbx2
Dppa4,Dnajc2
Dppa4,Igfbp2
Dppa4,Ranbp17
Dppa4,Gsr
Dppa4,Lama1
Dppa4,Jun
Dppa4,Npas2
Dppa4,Rcor2
Dppa4,Car2
Dppa4,Psip1
Dppa4,Ncoa3
Dppa4,Btaf1
Dppa4,Nup210
Dppa4,Tet2
Dppa4,Zfp277
Dppa4,Ints12
Dppa4,Rnf2
Dppa4,Dab2
Dppa4,Txndc5
Dppa4,Rnf14
Dppa4,Rbfox2
Dppa4,Cenpb
Dppa4,Phf20
Dppa4,Mlxipl
Dppa4,Brd7
Dppa4,Ebf4
Dppa4,Grhl1
Dppa4,Zfp398
Dppa4,Pawr
Dppa4,Zfp592
Dppa4,Itga6
Dppa4,Scmh1
Dppa4,Tnk2
Dppa4,Khdc3
Dppa4,Lamc1
Dppa4,Prrx2
Dppa4,Notum
Dppa4,Tmf1
Dppa4,Foxp1
Dppa4,Arnt2
Dppa4,Mme
Dppa4,Pknox2
Dppa4,Sap30
Dppa4,Sirt1
Dppa4,Zfhx3
Dppa4,Rest
Dppa4,Tpd52
Dppa4,Ubp1
Dppa4,Elavl2
Dppa4,Cnot7
Dppa4,Nrg1
Dppa4,Tead1
Dppa4,Hmgxb3
Dppa4,Six1
Dppa4,Trim24
Dppa4,Brpf1
Dppa4,Satb1
Dppa4,Eya1
Dppa4,Bmper
Dppa4,Tsg101
Dppa4,Ep400
Dppa4,Tcea1
Dppa4,Ccn2
Dppa4,Podxl
Dppa4,Fxr2
Dppa4,Zfp148
Dppa4,Zeb1
Dppa4,Lrp2
Dppa4,Lama5
Dppa4,Rrbp1
Dppa4,Nrip1
Dppa4,Papola
Dppa4,Ep300
Dppa4,Nacc1
Dppa4,Tead4
Dppa4,Stard10
Dppa4,Ckap4
Dppa4,Maml1
Dppa4,Bex1
Dppa4,Cobl
Dppa4,Gnas
Dppa4,Foxo3
Dppa4,Me1
Dppa4,Lrrk1
Dppa4,Phlda3
Dppa4,Ing1
Dppa4,Foxj3
Dppa4,Ell2
Dppa4,Elf2
Dppa4,Rela
Dppa4,Zfp281
Dppa4,Hmgxb4
Dppa4,Rfxap
Dppa4,Irf6
Dppa4,Kdelr2
Dppa4,Hdgf
Dppa4,Xbp1
Dppa4,Hdac2
Dppa4,Nfatc3
Dppa4,Hdac4
Dppa4,Myo6
Dppa4,Rnf157
Dppa4,Notch1
Dppa4,Rbmxl2
Dppa4,Edem1
Dppa4,Mitf
Dppa4,Snd1
Dppa4,Tcf12
Dppa4,Tox3
Dppa4,Nrf1
Dppa4,Plagl2
Dppa4,Smurf2
Dppa4,Smad2
Dppa4,Tnfaip3
Dppa4,Tle1
Dppa4,Fubp3
Dppa4,Phf2
Dppa4,Sos2
Dppa4,Fhl2
Dppa4,Eomes
Dppa4,Smarca5
Dppa4,D230025D16Rik
Dppa4,Dpp4
Dppa4,Krt8
Dppa4,Rif1
Dppa4,Rbpj
Dppa4,Impdh1
Dppa4,Sertad2
Dppa4,Pmm1
Dppa4,Smarcad1
Dppa4,Irf1
Dppa4,Etv3
Dppa4,Pura
Dppa4,Gas6
Dppa4,Elk4
Dppa4,Csf1
Dppa4,Tcf4
Dppa4,Tcf7
Dppa4,Sub1
Dppa4,Tgfb1
Dppa4,Plod2
Dppa4,Ikbkb
Dppa4,Rb1
Dppa4,Kit
Dppa4,Phldb2
Dppa4,Mbd2
Dppa4,Taf10
Dppa4,Cnot2
Dppa4,Jdp2
Dppa4,Etv4
Dppa4,Ankrd54
Dppa4,Nfyb
Dppa4,Cux2
Dppa4,Itpk1
Dppa4,Ezh2
Dppa4,Phb2
Dppa4,Matr3
Dppa4,Hdlbp
Dppa4,Ptpn14
Dppa4,Eps8
Dppa4,Tead3
Dppa4,Rybp
Dppa4,Mllt1
Dppa4,Grb10
Dppa4,Usf1
Dppa4,Agap3
Dppa4,Xrcc6
Dppa4,Preb
Dppa4,Zfpm1
Dppa4,Rbpms2
Dppa4,Ndn
Dppa4,Zmynd11
Dppa4,Timp2
Dppa4,Id4
Dppa4,Glipr2
Dppa4,Dr1
Dppa4,Klf13
Dppa4,Taf9
Dppa4,Dnmt1
Dppa4,Mras
Dppa4,Tubb6
Dppa4,Calu
Dppa4,Surf4
Dppa4,Tyro3
Dppa4,Mxd4
Dppa4,Zbtb10
Dppa4,Chd7
Dppa4,Skil
Dppa4,Mgst3
Dppa4,Pias1
Dppa4,Hdac5
Dppa4,Hdac7
Dppa4,Ndrg1
Dppa4,App
Dppa4,Ercc8
Dppa4,Eed
Dppa4,Foxo1
Dppa4,Gabpa
Dppa4,Dnajc10
Dppa4,Cnot8
Dppa4,Ncor1
Dppa4,Thrap3
Dppa4,Rfx7
Dppa4,Dek
Dppa4,Apbb1
Dppa4,Sord
Dppa4,Ssb
Dppa4,Spen
Dppa4,Cux1
Dppa4,Pfkp
Dppa4,Lmo4
Dppa4,Ddx54
Dppa4,Ctbp1
Dppa4,Mov10
Dppa4,Hsbp1
Dppa4,Elp2
Dppa4,Ctcf
Dppa4,Ulk1
Dppa4,Mylpf
Dppa4,Gls
Dppa4,Trim13
Dppa4,Foxj2
Dppa4,Brwd1
Dppa4,Atm
Dppa4,Klf10
Dppa4,Elf1
Dppa4,Nfx1
Dppa4,Arntl
Dppa4,Tpm4
Dppa4,Ssr3
Dppa4,Pdcd4
Dppa4,Srf
Dppa4,Hsf2
Dppa4,Glis2
Dppa4,Myh9
Dppa4,Nfil3
Dppa4,Btf3
Dppa4,Akt1
Dppa4,Zmym2
Dppa4,Cbx8
Dppa4,Ctnnbip1
Dppa4,Zfp236
Dppa4,Patz1
Dppa4,Rbbp4
Dppa4,Bend5
Dppa4,Hmgb2
Dppa4,Ldb1
Dppa4,Cd63
Dppa4,Hmga1
Dppa4,Etv6
Dppa4,Klf4
Dppa4,Ctnnb1
Dppa4,Klf3
Dppa4,Zbtb24
Dppa4,Pias3
Dppa4,Ybx1
Dppa4,Smarcc2
Dppa4,Mcm6
Dppa4,Topors
Dppa4,Fxr1
Dppa4,Hivep2
Dppa4,Spock1
Dppa4,Smad3
Dppa4,Hnrnpk
Dppa4,Keap1
Dppa4,Amotl2
Dppa4,Tfap4
Dppa4,Maz
Dppa4,Rara
Dppa4,Plag1
Dppa4,Bmi1
Dr1,Itga6
Dr1,Surf4
Dr1,Alpl
Dr1,Btaf1
Dr1,Rrm2
Dr1,Insig1
Dr1,Xbp1
Dr1,Odc1
Dr1,Edem1
Dr1,Aatf
Dr1,Plagl2
Dr1,Plod2
Dr1,Zfp219
Dr1,Sirt1
Dr1,Erp29
Dr1,Nfyb
Dr1,Tfrc
Dr1,Ctnnb1
Dr1,Msh6
Dr1,Shroom3
Dr1,Marc2
Dr1,Phf20
Dr1,Fus
Dr1,Id4
Dr1,Lama1
Dr1,Serpine2
Dr1,Fgf4
Dr1,Rybp
Dr1,Notch1
Dr1,Smarcad1
Dr1,Srsf6
Dr1,Abhd5
Dr1,Srm
Dr1,Phlda3
Dr1,Notch2
Dr1,Orc2
Dr1,Bnip3
Dr1,Lama5
Dr1,Grhl1
Dr1,Hdlbp
Dr1,Ctnnbip1
Dr1,Pcbp2
Dr1,Pdk1
Dr1,Lamc1
Dr1,Tubb6
Dr1,Gnpda1
Dr1,Rfx2
Dr1,Hspg2
Dr1,Eed
Dr1,Taf9
Dr1,Mybl2
Dr1,Ep400
Dr1,Elavl2
Dr1,Cnot6
Dr1,Etv5
Dr1,Cbx7
Dr1,Sdc4
Dr1,Etv3
Dr1,Gls
Dr1,Ssbp4
Dr1,Rbl1
Dr1,Mbd2
Dr1,Mylpf
Dr1,Ets1
Dr1,Fn1
Dr1,Mapk8
Dr1,Srsf3
Dr1,Btg2
Dr1,Nrip1
Dr1,Esrra
Dr1,Tsg101
Dr1,Zfp276
Dr1,Timp2
Dr1,Txndc12
Dr1,Nup210
Dr1,Srebf1
Dr1,Zfp335
Dr1,Rela
Dr1,Plag1
Dr1,Hnrnpab
Dr1,Klf4
Dr1,Ssb
Dr1,Smurf2
Dr1,Tmf1
Dr1,Elf1
Dr1,Uhrf1
Dr1,Rfx7
Dr1,Cbx6
Dr1,Zfp281
Dr1,Rnf2
Dr1,Ybx1
Dr1,Dek
Dr1,Trim24
Dr1,Gsr
Dr1,Trim13
Dr1,Fxr2
Dr1,Tnfaip3
Dr1,Pdcd4
Dr1,Nfkbia
Dr1,Smarcd1
Dr1,Smarcc1
Dr1,Keap1
Dr1,Ctcf
Dr1,Kdelr2
Dr1,Rbbp4
Dr1,Hdac1
Dr1,Brca2
Dr1,Rbfox2
Dr1,Prdm5
Dr1,Suz12
Dr1,Ell2
Dr1,Trim28
Dr1,Tle1
Dr1,Klf3
Dr1,Timeless
Dr1,Hdgf
Dr1,Rif1
Dr1,Ubqln2
Dr1,Yeats4
Dr1,Elk4
Dr1,Sub1
Dr1,Sertad2
Dr1,Pfkp
Dr1,Pias2
Dr1,Smarca5
Dr1,Srf
Dr1,Brwd1
Dr1,Matr3
Dr1,Hey2
Dr1,Erf
Dr1,Aip
Dr1,Mdm2
Dr1,Hdac2
Dr1,Brd7
Dr1,F3
Dr1,Ezh2
Dr1,Pmm1
Dr1,Smarca4
Dr1,Ulk1
Dr1,Runx1
Dr1,Nfatc3
Dr1,Ncor1
Dr1,Adam23
Dr1,Soat1
Dr1,Foxj3
Dr1,Ctbp1
Dr1,Irf1
Dr1,Fxr1
Dr1,Bcl3
Dr1,Pdia6
Dr1,Mapk3
Dr1,Patz1
Dr1,Dnajc2
Dr1,Phc1
Dr1,Ranbp17
Dr1,Mcm6
Dr1,Arntl
Dr1,Bclaf1
Dr1,Igfbp2
Dr1,Yeats2
Dr1,Rai14
Dr1,Tpd52
Dr1,Snai1
Dr1,Hmgxb3
Dr1,Bex1
Dr1,Psip1
Dr1,Jdp2
Dr1,Ldb1
Dr1,Loxl2
Dr1,Rbbp7
Dr1,Ncoa3
Dr1,Nacc1
Dr1,Hmgxb4
Dr1,Rb1
Dr1,Mllt1
Dr1,Tspan9
Dr1,Pias3
Dr1,Nrf1
Dr1,Amotl2
Dr1,Tpm4
Dr1,Zhx3
Dr1,Trrap
Dr1,Nedd4
Dr1,Phf14
Dr1,Cry1
Dr1,Lmo4
Dr1,Bcam
Dr1,Pms1
Dr1,Myo6
Dr1,Maml1
Dr1,Ilk
Dr1,Mtf2
Dr1,Fubp3
Dr1,Spry2
Dr1,Csrp2
Dr1,Hnrnpd
Dr1,Cobl
Dr1,Arhgap29
Dr1,Rnf14
Dr1,Creb3
Dr1,Chchd10
Dr1,Ass1
Dr1,Dnmt1
Dr1,Tet2
Dr1,Car2
Dr1,Asxl1
Dr1,Atf1
Dr1,Khdrbs1
Dr1,Zfp148
Dr1,Zfp275
Dr1,Gldc
Dr1,Sgk1
Dr1,Tcerg1
Dr1,Rcor2
Dr1,Zfp592
Dr1,Ankrd6
Dr1,Fblim1
Dr1,Parp1
Dr1,Sp1
Dr1,Ezh1
Dr1,Ckap4
Dr1,Chd4
Dr1,Glipr2
Dr1,Cotl1
Dr1,Zfpm1
Dr1,Tcea1
Dr1,Taf10
Dr1,Nfil3
Dr1,Tulp3
Dr1,Ctsz
Dr1,Sox2
Dr1,Egr1
Dr1,Zbtb38
Dr1,Pelp1
Dr1,Zswim4
Dr1,Mlxip
Dr1,Cenpb
Dr1,Itpk1
Dr1,Smad2
Dr1,Foxp1
Dr1,Papola
Dr1,Nfya
Dr1,Nfx1
Dr1,Dido1
Dr1,Gdpd5
Dr1,Me1
Dr1,Cnot7
Dr1,Tead1
Dr1,Atf4
Dr1,Fiz1
Dr1,Taf5
Dr1,Zbtb39
Dr1,Ep300
Dr1,Gabpa
Dr1,Kpna2
Dr1,Htt
Dr1,Hmga1
Dr1,Ampd2
Dr1,Hdac5
Dr1,Ankrd54
Dr1,Rcc2
Dr1,Arnt2
Dr1,Tcf4
Dr1,Smurf1
Dr1,Cnot2
Dr1,Manf
Dr1,Zfand3
Dr1,Sall1
Dr1,Crip2
Dr1,Zbtb10
Dr1,Preb
Dr1,Xrcc6
Dr1,Ptpn14
Dr1,Mxd4
Dr1,Apbb1
Dr1,Timp3
Dr1,Ccnb1
Dr1,Usf1
Dr1,Hsf2
Dr1,Dnajc10
Dr1,Hmgb2
Dr1,Abtb1
Dr1,Ddx20
Dr1,Phf12
Dr1,Smad3
Dr1,Tyro3
Dr1,Glis2
Dr1,Klf2
Dr1,Hnrnpk
Dr1,Jund
Dr1,Socs2
Dr1,Patj
Dr1,Rbpj
Dr1,Med21
Dr1,Zbtb24
Dr1,Mta3
Dr1,Zfyve21
